observations,total_return,annualized_return,annualized_volatility,sharpe_ratio,maximum_drawdown,mean_daily_net_return,positive_net_day_fraction,average_absolute_position,average_daily_turnover,total_turnover,position_changes,asset,method,policy,strategy,cost_bps
304,0.20546406849228216,0.251522076173889,0.4574555434031401,0.7179497663892567,-0.4160327966810219,0.0008998084945746711,0.5230263157894737,1.0,0.05592105263157895,17.0,9,BTC,phase2_general_lstm,daily_sign,phase2_general_lstm__daily_sign,0
304,0.20546406849228216,0.251522076173889,0.4574555434031401,0.7179497663892567,-0.4160327966810219,0.0008998084945746711,0.5230263157894737,1.0,0.05592105263157895,17.0,9,BTC,phase2_general_lstm,cost_aware,phase2_general_lstm__cost_aware,0
304,-0.16207556747228957,-0.19128536657457607,0.45774515991007325,-0.2336491923967168,-0.3613157373770337,-0.0002930185943465606,0.506578947368421,1.0,0.7993421052631579,243.0,122,BTC,phase2_general_xgb,daily_sign,phase2_general_xgb__daily_sign,0
304,-0.16207556747228957,-0.19128536657457607,0.45774515991007325,-0.2336491923967168,-0.3613157373770337,-0.0002930185943465606,0.506578947368421,1.0,0.7993421052631579,243.0,122,BTC,phase2_general_xgb,cost_aware,phase2_general_xgb__cost_aware,0
304,0.20546406849228216,0.251522076173889,0.4574555434031401,0.7179497663892567,-0.4160327966810219,0.0008998084945746711,0.5230263157894737,1.0,0.05592105263157895,17.0,9,BTC,phase2_lstm,daily_sign,phase2_lstm__daily_sign,0
304,0.20546406849228216,0.251522076173889,0.4574555434031401,0.7179497663892567,-0.4160327966810219,0.0008998084945746711,0.5230263157894737,1.0,0.05592105263157895,17.0,9,BTC,phase2_lstm,cost_aware,phase2_lstm__cost_aware,0
304,-0.16207556747228957,-0.19128536657457607,0.45774515991007325,-0.2336491923967168,-0.3613157373770337,-0.0002930185943465606,0.506578947368421,1.0,0.7993421052631579,243.0,122,BTC,phase2_xgb,daily_sign,phase2_xgb__daily_sign,0
304,-0.16207556747228957,-0.19128536657457607,0.45774515991007325,-0.2336491923967168,-0.3613157373770337,-0.0002930185943465606,0.506578947368421,1.0,0.7993421052631579,243.0,122,BTC,phase2_xgb,cost_aware,phase2_xgb__cost_aware,0
304,-0.23811086997479414,-0.2785729367404063,0.45763198313418596,-0.4843380328891199,-0.43756559587893185,-0.0006072563684886536,0.48026315789473684,1.0,0.01644736842105263,5.0,3,BTC,phase3_crypto_lstm,daily_sign,phase3_crypto_lstm__daily_sign,0
304,-0.23811086997479414,-0.2785729367404063,0.45763198313418596,-0.4843380328891199,-0.43756559587893185,-0.0006072563684886536,0.48026315789473684,1.0,0.01644736842105263,5.0,3,BTC,phase3_crypto_lstm,cost_aware,phase3_crypto_lstm__cost_aware,0
304,-0.15088746243686546,-0.17830324702770273,0.45775451854063764,-0.1992846333474175,-0.42463587241123935,-0.0002499272366862866,0.4901315789473684,1.0,0.8914473684210527,271.0,136,BTC,phase3_crypto_xgb,daily_sign,phase3_crypto_xgb__daily_sign,0
304,-0.15088746243686546,-0.17830324702770273,0.45775451854063764,-0.1992846333474175,-0.42463587241123935,-0.0002499272366862866,0.4901315789473684,1.0,0.8914473684210527,271.0,136,BTC,phase3_crypto_xgb,cost_aware,phase3_crypto_xgb__cost_aware,0
304,-0.23811086997479414,-0.2785729367404063,0.45763198313418596,-0.4843380328891199,-0.43756559587893185,-0.0006072563684886536,0.48026315789473684,1.0,0.01644736842105263,5.0,3,BTC,phase3_reference_lstm,daily_sign,phase3_reference_lstm__daily_sign,0
304,-0.23811086997479414,-0.2785729367404063,0.45763198313418596,-0.4843380328891199,-0.43756559587893185,-0.0006072563684886536,0.48026315789473684,1.0,0.01644736842105263,5.0,3,BTC,phase3_reference_lstm,cost_aware,phase3_reference_lstm__cost_aware,0
304,-0.15088746243686546,-0.17830324702770273,0.45775451854063764,-0.1992846333474175,-0.42463587241123935,-0.0002499272366862866,0.4901315789473684,1.0,0.8914473684210527,271.0,136,BTC,phase3_reference_xgb,daily_sign,phase3_reference_xgb__daily_sign,0
304,-0.15088746243686546,-0.17830324702770273,0.45775451854063764,-0.1992846333474175,-0.42463587241123935,-0.0002499272366862866,0.4901315789473684,1.0,0.8914473684210527,271.0,136,BTC,phase3_reference_xgb,cost_aware,phase3_reference_xgb__cost_aware,0
304,-0.283028632075053,-0.32933273288520715,0.45751890599868,-0.643855313975991,-0.47072435056608053,-0.0008070574763609098,0.48026315789473684,1.0,0.003289473684210526,1.0,1,BTC,phase4_combined_lstm,daily_sign,phase4_combined_lstm__daily_sign,0
304,-0.283028632075053,-0.32933273288520715,0.45751890599868,-0.643855313975991,-0.47072435056608053,-0.0008070574763609098,0.48026315789473684,1.0,0.003289473684210526,1.0,1,BTC,phase4_combined_lstm,cost_aware,phase4_combined_lstm__cost_aware,0
304,-0.19610463700008063,-0.23055592535805036,0.4577055486155709,-0.3428889391554906,-0.5726653201887335,-0.00042997854797363,0.5098684210526315,1.0,0.9111842105263158,277.0,139,BTC,phase4_combined_xgb,daily_sign,phase4_combined_xgb__daily_sign,0
304,-0.19610463700008063,-0.23055592535805036,0.4577055486155709,-0.3428889391554906,-0.5726653201887335,-0.00042997854797363,0.5098684210526315,1.0,0.9111842105263158,277.0,139,BTC,phase4_combined_xgb,cost_aware,phase4_combined_xgb__cost_aware,0
304,-0.283028632075053,-0.32933273288520715,0.45751890599868,-0.643855313975991,-0.47072435056608053,-0.0008070574763609098,0.48026315789473684,1.0,0.003289473684210526,1.0,1,BTC,phase4_decay_only_lstm,daily_sign,phase4_decay_only_lstm__daily_sign,0
304,-0.283028632075053,-0.32933273288520715,0.45751890599868,-0.643855313975991,-0.47072435056608053,-0.0008070574763609098,0.48026315789473684,1.0,0.003289473684210526,1.0,1,BTC,phase4_decay_only_lstm,cost_aware,phase4_decay_only_lstm__cost_aware,0
304,-0.15088746243686546,-0.17830324702770273,0.45775451854063764,-0.1992846333474175,-0.42463587241123935,-0.0002499272366862866,0.4901315789473684,1.0,0.8914473684210527,271.0,136,BTC,phase4_decay_only_xgb,daily_sign,phase4_decay_only_xgb__daily_sign,0
304,-0.15088746243686546,-0.17830324702770273,0.45775451854063764,-0.1992846333474175,-0.42463587241123935,-0.0002499272366862866,0.4901315789473684,1.0,0.8914473684210527,271.0,136,BTC,phase4_decay_only_xgb,cost_aware,phase4_decay_only_xgb__cost_aware,0
304,-0.21537371044175901,-0.25264640875344935,0.4576751951749609,-0.4072407585644291,-0.42078079049268713,-0.0005106410785182856,0.48355263157894735,1.0,0.01644736842105263,5.0,3,BTC,phase4_short_window_only_lstm,daily_sign,phase4_short_window_only_lstm__daily_sign,0
304,-0.21537371044175901,-0.25264640875344935,0.4576751951749609,-0.4072407585644291,-0.42078079049268713,-0.0005106410785182856,0.48355263157894735,1.0,0.01644736842105263,5.0,3,BTC,phase4_short_window_only_lstm,cost_aware,phase4_short_window_only_lstm__cost_aware,0
304,-0.19610463700008063,-0.23055592535805036,0.4577055486155709,-0.3428889391554906,-0.5726653201887335,-0.00042997854797363,0.5098684210526315,1.0,0.9111842105263158,277.0,139,BTC,phase4_short_window_only_xgb,daily_sign,phase4_short_window_only_xgb__daily_sign,0
304,-0.19610463700008063,-0.23055592535805036,0.4577055486155709,-0.3428889391554906,-0.5726653201887335,-0.00042997854797363,0.5098684210526315,1.0,0.9111842105263158,277.0,139,BTC,phase4_short_window_only_xgb,cost_aware,phase4_short_window_only_xgb__cost_aware,0
304,-0.4836206362543053,-0.5477549547993765,0.4563555478233301,-1.5079294316938439,-0.6188034343801208,-0.001885347840765937,0.46710526315789475,1.0,0.01644736842105263,5.0,3,BTC,phase5_concat_lstm,daily_sign,phase5_concat_lstm__daily_sign,0
304,-0.4836206362543053,-0.5477549547993765,0.4563555478233301,-1.5079294316938439,-0.6188034343801208,-0.001885347840765937,0.46710526315789475,1.0,0.01644736842105263,5.0,3,BTC,phase5_concat_lstm,cost_aware,phase5_concat_lstm__cost_aware,0
304,0.2190450015847043,0.2684702256489677,0.4574270654457793,0.7488761211363353,-0.3968582554008241,0.0009385101547227723,0.5230263157894737,1.0,0.8980263157894737,273.0,137,BTC,phase5_concat_xgb,daily_sign,phase5_concat_xgb__daily_sign,0
304,0.2190450015847043,0.2684702256489677,0.4574270654457793,0.7488761211363353,-0.3968582554008241,0.0009385101547227723,0.5230263157894737,1.0,0.8980263157894737,273.0,137,BTC,phase5_concat_xgb,cost_aware,phase5_concat_xgb__cost_aware,0
304,-0.283028632075053,-0.32933273288520715,0.45751890599868,-0.643855313975991,-0.47072435056608053,-0.0008070574763609098,0.48026315789473684,1.0,0.003289473684210526,1.0,1,BTC,phase5_reliability_fusion_lstm,daily_sign,phase5_reliability_fusion_lstm__daily_sign,0
304,-0.283028632075053,-0.32933273288520715,0.45751890599868,-0.643855313975991,-0.47072435056608053,-0.0008070574763609098,0.48026315789473684,1.0,0.003289473684210526,1.0,1,BTC,phase5_reliability_fusion_lstm,cost_aware,phase5_reliability_fusion_lstm__cost_aware,0
304,0.8024735626278856,1.0286681882067503,0.4558069795560474,1.7763802851138502,-0.19775533621952157,0.002218319266577135,0.5032894736842105,1.0,1.0625,323.0,162,BTC,phase5_reliability_fusion_xgb,daily_sign,phase5_reliability_fusion_xgb__daily_sign,0
304,0.8024735626278856,1.0286681882067503,0.4558069795560474,1.7763802851138502,-0.19775533621952157,0.002218319266577135,0.5032894736842105,1.0,1.0625,323.0,162,BTC,phase5_reliability_fusion_xgb,cost_aware,phase5_reliability_fusion_xgb__cost_aware,0
304,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,BTC,random_walk_zero_return,daily_sign,random_walk_zero_return__daily_sign,0
304,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,BTC,random_walk_zero_return,cost_aware,random_walk_zero_return__cost_aware,0
304,-0.283028632075053,-0.32933273288520715,0.45751890599868,-0.643855313975991,-0.47072435056608053,-0.0008070574763609098,0.48026315789473684,1.0,0.003289473684210526,1.0,1,BTC,buy_and_hold,benchmark,buy_and_hold,0
304,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,BTC,cash,benchmark,cash,0
304,-0.42288792571147105,-0.48316117898001987,0.6435751628875044,-0.6978724363766058,-0.5710635349184835,-0.0012305023751117087,0.5197368421052632,1.0,1.0361842105263157,315.0,158,ETH,arima,daily_sign,arima__daily_sign,0
304,-0.42288792571147105,-0.48316117898001987,0.6435751628875044,-0.6978724363766058,-0.5710635349184835,-0.0012305023751117087,0.5197368421052632,1.0,1.0361842105263157,315.0,158,ETH,arima,cost_aware,arima__cost_aware,0
304,-0.1191943272393714,-0.14134271179513858,0.6439996606579966,0.08330302878373909,-0.5824393718200513,0.0001469784171740036,0.5,1.0,0.08223684210526316,25.0,13,ETH,phase0_lstm,daily_sign,phase0_lstm__daily_sign,0
304,-0.1191943272393714,-0.14134271179513858,0.6439996606579966,0.08330302878373909,-0.5824393718200513,0.0001469784171740036,0.5,1.0,0.08223684210526316,25.0,13,ETH,phase0_lstm,cost_aware,phase0_lstm__cost_aware,0
304,0.42406262234604397,0.5287480323607234,0.6431650081280947,0.9755995449864767,-0.5046724145720388,0.0017190999706328573,0.5,1.0,0.8848684210526315,269.0,135,ETH,phase0_xgb,daily_sign,phase0_xgb__daily_sign,0
304,0.42406262234604397,0.5287480323607234,0.6431650081280947,0.9755995449864767,-0.5046724145720388,0.0017190999706328573,0.5,1.0,0.8848684210526315,269.0,135,ETH,phase0_xgb,cost_aware,phase0_xgb__cost_aware,0
304,0.10367253352694195,0.12573577005428827,0.6437768379909953,0.5087461913055564,-0.4219631614568259,0.0008973123681606937,0.4967105263157895,1.0,0.003289473684210526,1.0,1,ETH,phase1_lstm,daily_sign,phase1_lstm__daily_sign,0
304,0.10367253352694195,0.12573577005428827,0.6437768379909953,0.5087461913055564,-0.4219631614568259,0.0008973123681606937,0.4967105263157895,1.0,0.003289473684210526,1.0,1,ETH,phase1_lstm,cost_aware,phase1_lstm__cost_aware,0
304,-0.4203976025216448,-0.480482271440136,0.6435762750584751,-0.6969697872130302,-0.6799019527601298,-0.0012289129300900275,0.48026315789473684,1.0,0.6611842105263158,201.0,101,ETH,phase1_xgb,daily_sign,phase1_xgb__daily_sign,0
304,-0.4203976025216448,-0.480482271440136,0.6435762750584751,-0.6969697872130302,-0.6799019527601298,-0.0012289129300900275,0.48026315789473684,1.0,0.6611842105263158,201.0,101,ETH,phase1_xgb,cost_aware,phase1_xgb__cost_aware,0
304,-0.3939336873510779,-0.4518731264393686,0.6436729021570703,-0.6135171978900156,-0.6789624253986142,-0.0010819298501072328,0.48355263157894735,1.0,0.08223684210526316,25.0,13,ETH,phase2_general_lstm,daily_sign,phase2_general_lstm__daily_sign,0
304,-0.3939336873510779,-0.4518731264393686,0.6436729021570703,-0.6135171978900156,-0.6789624253986142,-0.0010819298501072328,0.48355263157894735,1.0,0.08223684210526316,25.0,13,ETH,phase2_general_lstm,cost_aware,phase2_general_lstm__cost_aware,0
