asset,phase,model,method,mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,directional_accuracy_mean,directional_accuracy_std,directional_accuracy_p_value_mean,directional_accuracy_p_value_std
BTC,phase0,lstm,phase0_lstm,0.016748285172230072,7.57888424781974e-05,0.024165270356100006,6.75157160705491e-05,-0.014804243258885874,0.005671010550347042,0.49539473684210533,0.019544014180938072,0.5682553751236908,0.23486803753183463
BTC,phase0,xgb,phase0_xgb,0.01760241687590475,0.00018555846857107533,0.025011721826736825,0.0002516027894429205,-0.08722287619147218,0.021975521206113586,0.5131578947368421,0.023947729898949076,0.39014478195972613,0.23327314461026138
BTC,phase1,lstm,phase1_lstm,0.017048061896901567,0.0005513949822024563,0.024335512208958,0.0005473656843499339,-0.02956309084572455,0.046957639912091835,0.4901315789473684,0.009304036594559844,0.6496027218397051,0.11618819759272231
BTC,phase1,xgb,phase1_xgb,0.017837915580447165,0.00023048296471489386,0.02496754156317298,0.00016882650080672407,-0.08333729436575506,0.014655102225780875,0.49934210526315786,0.007501154112494314,0.5303351411021555,0.10059687449097038
ETH,phase0,lstm,phase0_lstm,0.024190968407683616,0.001021044138125593,0.034633573814310495,0.0009051675221722147,-0.06533235612223284,0.05591052876871534,0.5,0.010659112990802378,0.5207259614472445,0.14411117968574136
ETH,phase0,xgb,phase0_xgb,0.024713363473919607,0.00032988896548740576,0.03483058133437969,0.00032460120240060777,-0.0769731206646008,0.020105541434553564,0.5026315789473684,0.01895376354064202,0.47553329176727177,0.22899580637207065
ETH,phase1,lstm,phase1_lstm,0.023262725477376577,0.00039547525959154764,0.03371899213845755,0.0001506279583525957,-0.009274607960954829,0.00903685563450859,0.5,0.013157894736842108,0.5227425598459996,0.1721703124309591
ETH,phase1,xgb,phase1_xgb,0.025972025043430397,0.0009663265658402789,0.03600760688175182,0.0009901675648399028,-0.1516072951821567,0.06361317053097756,0.49605263157894736,0.01532344039322647,0.5710736004934363,0.20039490312720043
