asset,phase,model,method,mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,directional_accuracy_mean,directional_accuracy_std,directional_accuracy_p_value_mean,directional_accuracy_p_value_std
BTC,phase2_general,lstm,phase2_general_lstm,0.01667509139910233,0.00011102555223651689,0.024020541038036726,0.00010419603766604277,-0.002693855750520657,0.00870760476524613,0.5013157894736843,0.02787331600567744,0.5089130010869182,0.3287177138736269
BTC,phase2_general,xgb,phase2_general_xgb,0.0172588433544209,0.00011164470522172014,0.024510625326860207,0.0002544197729217567,-0.04410087796505517,0.02174487271650738,0.5019736842105262,0.02152029899183703,0.4989607924782532,0.25563453397514985
BTC,phase3_crypto,lstm,phase3_crypto_lstm,0.017196558142863434,6.01836348144116e-05,0.024439005805278646,8.018003061322739e-05,-0.03792758568574946,0.006819719941543128,0.4875,0.018666132840935636,0.6627889528217592,0.21796883012572152
BTC,phase3_crypto,xgb,phase3_crypto_xgb,0.017780936905759975,0.00023681372258845058,0.025049844105534468,0.00027700350560738105,-0.0905580391540893,0.02417583234205832,0.4921052631578947,0.01587831366598309,0.6120112540949323,0.18358938488848545
BTC,phase5_concat,lstm,phase5_concat_lstm,0.01706776562604419,0.0004062714755063692,0.024365745136818343,0.0003712924024501409,-0.031896903618203784,0.03175498064096054,0.48684210526315785,0.021819899936548648,0.6557119818579491,0.23061816435883875
BTC,phase5_concat,xgb,phase5_concat_xgb,0.017435451935613543,0.0001619495821708716,0.024619725407209803,0.00017492486650581433,-0.05336817798872993,0.01491270696186115,0.5078947368421052,0.013681996278345607,0.42051551492895933,0.17857715283634953
BTC,phase5_reliability_fusion,lstm,phase5_reliability_fusion_lstm,0.01671463571243219,0.00010352173540276599,0.024018451241506512,0.0001224566194260212,-0.0025251503368161287,0.010237514114211256,0.5085526315789474,0.028733510265687448,0.4421037770148035,0.32357052714045964
BTC,phase5_reliability_fusion,xgb,phase5_reliability_fusion_xgb,0.01732203546783796,0.00017976557705485087,0.02479868705494286,0.0002700301184372108,-0.06879598765035064,0.023418458781213652,0.5111842105263158,0.010031546501300595,0.37584869855840863,0.1287976839501354
ETH,phase2_general,lstm,phase2_general_lstm,0.025000651191719885,0.0026158476675629773,0.03513660355441886,0.0022766844807604355,-0.09958558546760599,0.1478066086696609,0.4947368421052632,0.01654575834205173,0.5827023392579427,0.20108833771657536
ETH,phase2_general,xgb,phase2_general_xgb,0.02424225592791982,0.00011493228838594234,0.03445110525963104,0.00012749916165758418,-0.053572245470480916,0.007797693128992958,0.5105263157894736,0.018226177864730356,0.3977326446373768,0.22209821343429226
ETH,phase3_crypto,lstm,phase3_crypto_lstm,0.023602043544179368,0.0002714347692830248,0.034173226879103645,0.0003045681665260725,-0.03669933586062353,0.018483729904405142,0.4934210526315789,0.008057532048628883,0.6093448773839393,0.10555818475482068
ETH,phase3_crypto,xgb,phase3_crypto_xgb,0.02488549102272434,0.00032807426103126895,0.03524852737837605,0.0003420103926551313,-0.10298068451680038,0.02146206882451155,0.4947368421052632,0.024682015108294843,0.5616209535590772,0.28370803343980533
ETH,phase5_concat,lstm,phase5_concat_lstm,0.023640289524938952,0.0004306036706369544,0.034063271932829896,0.0004074863128536676,-0.030091215856672182,0.024754063960522956,0.4967105263157895,0.014710973536182835,0.5655458167207829,0.19087548387531367
ETH,phase5_concat,xgb,phase5_concat_xgb,0.024255479010849477,0.00030432499433233817,0.03449715798119822,0.00038092025384931297,-0.05648233253351074,0.023435462607855326,0.5230263157894737,0.014893725556147128,0.2503651004369723,0.1561419207668377
ETH,phase5_reliability_fusion,lstm,phase5_reliability_fusion_lstm,0.024272645439476413,0.0004208758104044887,0.03448816595471148,0.0002347591404861634,-0.05586778857912176,0.014347115309454456,0.5046052631578947,0.010031546501300595,0.46104412855793325,0.1355467226349096
ETH,phase5_reliability_fusion,xgb,phase5_reliability_fusion_xgb,0.02879734848751323,0.0007284537085644002,0.03872793827587241,0.0005949170382582189,-0.33163124481881645,0.04083704982836209,0.5210526315789473,0.008887668477701503,0.2571346361689739,0.10094713790496376
