asset,comparison,candidate_method,reference_method,candidate_mae,reference_mae,mae_difference,wilcoxon_p_value_candidate_lower_error,paired_observations
BTC,Phase 0 LSTM vs random walk,phase0_lstm,random_walk_zero_return,0.01684387960669268,0.016664849382560683,0.00017903022413199784,0.9204639155138163,304
BTC,Phase 0 LSTM vs ARIMA,phase0_lstm,arima,0.01684387960669268,0.01667704113051064,0.00016683847618204073,0.8708610560686082,304
BTC,Phase 0 XGB vs random walk,phase0_xgb,random_walk_zero_return,0.017511230495674004,0.016664849382560683,0.000846381113113321,0.9861997576917183,304
BTC,Phase 0 XGB vs ARIMA,phase0_xgb,arima,0.017511230495674004,0.01667704113051064,0.0008341893651633639,0.9820166504285749,304
ETH,Phase 0 LSTM vs random walk,phase0_lstm,random_walk_zero_return,0.02345742158111039,0.022938816184964295,0.0005186053961460969,0.9813130967973378,304
ETH,Phase 0 LSTM vs ARIMA,phase0_lstm,arima,0.02345742158111039,0.022992327544432912,0.00046509403667747973,0.9680929661373805,304
ETH,Phase 0 XGB vs random walk,phase0_xgb,random_walk_zero_return,0.024514696804474687,0.022938816184964295,0.0015758806195103926,0.9998237479924768,304
ETH,Phase 0 XGB vs ARIMA,phase0_xgb,arima,0.024514696804474687,0.022992327544432912,0.0015223692600417754,0.9997565850866083,304
