asset,comparison_family,comparison,candidate_method,reference_method,candidate_mae,reference_mae,mae_difference,mean_loss_differential,dm_statistic,dm_hac_lag,dm_p_value_two_sided,wilcoxon_p_value_two_sided,wilcoxon_p_value_candidate_lower_error,paired_observations,dm_p_value_holm_within_family,wilcoxon_p_value_holm_within_family
BTC,benchmark_comparisons,Phase 2 LSTM vs random walk,phase2_lstm,random_walk_zero_return,0.01661481634675479,0.016664849382560683,-5.003303580589438e-05,-5.00330358058982e-05,-0.7512789643200801,5,0.45306788546874366,0.5228846854626841,0.26144234273134204,304,0.9061357709374873,0.5889769794537549
BTC,benchmark_comparisons,Phase 2 LSTM vs ARIMA,phase2_lstm,arima,0.01661481634675479,0.01667704113053374,-6.222478377895108e-05,-6.222478377895524e-05,-0.6597358830215454,5,0.5099244775502929,0.29448848972687747,0.14724424486343873,304,0.9061357709374873,0.5889769794537549
BTC,sentiment_increment,Phase 1 vs Phase 0 for LSTM,phase1_lstm,phase0_lstm,0.016955809412594416,0.016727339378902965,0.00022847003369145039,0.00022847003369144857,1.5323816911690167,5,0.1264716744901531,0.05875989579236394,0.9706200521038181,304,0.6692350099165929,0.2937994789618197
BTC,sentiment_increment,Phase 2 vs Phase 1 for LSTM,phase2_lstm,phase1_lstm,0.01661481634675479,0.016955809412594454,-0.0003409930658396648,-0.0003409930658396653,-2.4562568056778247,5,0.01460018047661605,0.026427649967910426,0.013213824983955213,304,0.13140162428954444,0.19335696099331684
BTC,sentiment_increment,Phase 2 vs Phase 0 for LSTM,phase2_lstm,phase0_lstm,0.01661481634675479,0.016727339378903007,-0.0001125230321482179,-0.0001125230321482196,-1.4893966833831835,5,0.13742305921154424,0.14134911785376353,0.07067455892688176,304,0.6692350099165929,0.40977537350447485
BTC,benchmark_comparisons,Phase 2 XGB vs random walk,phase2_xgb,random_walk_zero_return,0.017172949483765756,0.016664849382560683,0.000508100101205073,0.0005081001012050713,1.5246788575952093,5,0.12838226620286208,0.13750983264767352,0.9312450836761632,304,0.4822112825165844,0.5500393305906941
BTC,benchmark_comparisons,Phase 2 XGB vs ARIMA,phase2_xgb,arima,0.017172949483765756,0.01667704113053374,0.0004959083532320163,0.0004959083532320143,1.5568378988554696,5,0.1205528206291461,0.14419268176940273,0.9279036591152986,304,0.4822112825165844,0.5500393305906941
BTC,sentiment_increment,Phase 1 vs Phase 0 for XGB,phase1_xgb,phase0_xgb,0.017706839099237395,0.01751123049567396,0.00019560860356343523,0.00019560860356343507,0.45956769335939546,5,0.6461561069554673,0.6650941138739906,0.6674529430630047,304,0.6692350099165929,0.6650941138739906
BTC,sentiment_increment,Phase 2 vs Phase 1 for XGB,phase2_xgb,phase1_xgb,0.017172949483765756,0.01770683909923743,-0.0005338896154716728,-0.0005338896154716717,-1.4832712729468462,5,0.13904174072172631,0.10244384337611871,0.051221921688059356,304,0.6692350099165929,0.40977537350447485
BTC,sentiment_increment,Phase 2 vs Phase 0 for XGB,phase2_xgb,phase0_xgb,0.017172949483765756,0.017511230495673994,-0.0003382810119082376,-0.00033828101190823894,-1.5959643594580852,5,0.11153916831943214,0.026383414182462827,0.013191707091231413,304,0.6692350099165929,0.19335696099331684
ETH,benchmark_comparisons,Phase 2 LSTM vs random walk,phase2_lstm,random_walk_zero_return,0.024450611844703124,0.02293881618496429,0.0015117956597388328,0.0015117956597388293,3.36947540866906,5,0.0008505680821998769,0.00016016467526445367,0.9999199176623678,304,0.006804544657599015,0.0012813174021156293
ETH,benchmark_comparisons,Phase 2 LSTM vs ARIMA,phase2_lstm,arima,0.024450611844703124,0.022992327544432912,0.0014582843002702121,0.00145828430027021,3.2722435246941317,5,0.0011902455831941509,0.00024774772478918823,0.9998761261376055,304,0.008331719082359057,0.0017342340735243176
ETH,sentiment_increment,Phase 1 vs Phase 0 for LSTM,phase1_lstm,phase0_lstm,0.023061012796909208,0.02377784645725665,-0.0007168336603474434,-0.0007168336603474431,-2.1714250473036043,5,0.0306747755034457,0.024169620124164605,0.012084810062082302,304,0.2453982040275656,0.19335696099331684
ETH,sentiment_increment,Phase 2 vs Phase 1 for LSTM,phase2_lstm,phase1_lstm,0.024450611844703124,0.02306101279690925,0.0013895990477938748,0.0013895990477938729,2.8321956619273774,5,0.004932641924740432,0.003177262108374749,0.9984113689458126,304,0.054259061172144754,0.034949883192122236
ETH,sentiment_increment,Phase 2 vs Phase 0 for LSTM,phase2_lstm,phase0_lstm,0.024450611844703124,0.023777846457256686,0.0006727653874464383,0.0006727653874464352,1.938330178706285,5,0.05351157089406936,0.015381249236100205,0.9923093753819499,304,0.3745809962584855,0.13843124312490185
ETH,benchmark_comparisons,Phase 2 XGB vs random walk,phase2_xgb,random_walk_zero_return,0.02410253920835162,0.02293881618496429,0.0011637230233873287,0.0011637230233873296,2.2928122191868834,5,0.02254374299947896,0.0047879949508048605,0.9976060025245975,304,0.13526245799687375,0.028727969704829163
ETH,benchmark_comparisons,Phase 2 XGB vs ARIMA,phase2_xgb,arima,0.02410253920835162,0.022992327544432912,0.001110211663918708,0.00111021166391871,2.1994651618322583,5,0.028599981250225805,0.005973223535153622,0.9970133882324231,304,0.14299990625112902,0.02986611767576811
ETH,sentiment_increment,Phase 1 vs Phase 0 for XGB,phase1_xgb,phase0_xgb,0.02561700893638129,0.024514696804474635,0.0011023121319066534,0.0011023121319066493,2.619318219543298,5,0.009253982973949715,0.0035438540503912046,0.9982280729748044,304,0.09253982973949715,0.03543854050391205
ETH,sentiment_increment,Phase 2 vs Phase 1 for XGB,phase2_xgb,phase1_xgb,0.02410253920835162,0.025617008936381313,-0.001514469728029693,-0.0015144697280296928,-3.273217067466958,5,0.0011862942409794994,0.0013265555158195606,0.0006632777579097803,304,0.014235530891753993,0.015918666189834726
ETH,sentiment_increment,Phase 2 vs Phase 0 for XGB,phase2_xgb,phase0_xgb,0.02410253920835162,0.02451469680447467,-0.00041215759612305003,-0.0004121575961230482,-1.5382586734273407,5,0.12502898216278505,0.1128464885731196,0.0564232442865598,304,0.6692350099165929,0.40977537350447485
