asset,phase,model,method,seed,mae,rmse,r2,directional_accuracy,directional_accuracy_p_value,observation_count
BTC,phase4_short_window_only,xgb,phase4_short_window_only_xgb,42,0.018407479429702882,0.02584707630633162,-0.16096491616598918,0.47039473684210525,0.8620948714078855,304
BTC,phase4_short_window_only,xgb,phase4_short_window_only_xgb,123,0.01833459809498685,0.025562635742962386,-0.13555326135336188,0.5098684210526315,0.38717211017575387,304
BTC,phase4_short_window_only,xgb,phase4_short_window_only_xgb,2024,0.017900271978548904,0.025449396509164814,-0.1255148313838379,0.5197368421052632,0.26408946731637356,304
BTC,phase4_short_window_only,xgb,phase4_short_window_only_xgb,2025,0.018059622423523464,0.025444003725742997,-0.12503788375684333,0.4901315789473684,0.6559315415238023,304
BTC,phase4_short_window_only,xgb,phase4_short_window_only_xgb,7,0.0179349145487715,0.025513261789229642,-0.13117088008513234,0.48355263157894735,0.7359105326836264,304
BTC,phase4_decay_only,lstm,phase4_decay_only_lstm,42,0.01696790521572907,0.024378419038408202,-0.032778816536519484,0.46710526315789475,0.8858173157079974,304
BTC,phase4_decay_only,lstm,phase4_decay_only_lstm,123,0.017053408415259083,0.02430603103527915,-0.026654563713942148,0.48355263157894735,0.7359105326836264,304
BTC,phase4_decay_only,lstm,phase4_decay_only_lstm,2024,0.01719495852699582,0.024467747732480196,-0.04036140906606045,0.47368421052631576,0.8352204939490167,304
BTC,phase4_decay_only,lstm,phase4_decay_only_lstm,2025,0.01723565592498799,0.0244396392783553,-0.03797245572511376,0.47368421052631576,0.8352204939490167,304
BTC,phase4_decay_only,lstm,phase4_decay_only_lstm,7,0.01709969414239881,0.024335617485410934,-0.029155469846235293,0.4769736842105263,0.8051734469290327,304
BTC,phase4_decay_only,xgb,phase4_decay_only_xgb,42,0.017792849090246744,0.025002135647286483,-0.08630170203046128,0.5032894736842105,0.47713789976059184,304
BTC,phase4_decay_only,xgb,phase4_decay_only_xgb,123,0.017513901719660496,0.02471725299052973,-0.0616873710297543,0.506578947368421,0.4317125502652969,304
BTC,phase4_decay_only,xgb,phase4_decay_only_xgb,2024,0.018085483396950777,0.025472288550310373,-0.12754057057455648,0.4868421052631579,0.6971010550060723,304
BTC,phase4_decay_only,xgb,phase4_decay_only_xgb,2025,0.0179278400789016,0.025114455442118468,-0.09608384644620327,0.46710526315789475,0.8858173157079974,304
BTC,phase4_decay_only,xgb,phase4_decay_only_xgb,7,0.017584610243040262,0.024943087897427278,-0.08117670568947122,0.4967105263157895,0.568287449734703,304
BTC,phase4_combined,lstm,phase4_combined_lstm,42,0.01687510560717228,0.0242077270115256,-0.018366893552915098,0.4868421052631579,0.6971010550060723,304
BTC,phase4_combined,lstm,phase4_combined_lstm,123,0.01700593381398656,0.024353057745037238,-0.030631098737415652,0.48026315789473684,0.7720180847000842,304
BTC,phase4_combined,lstm,phase4_combined_lstm,2024,0.016814986750592186,0.024181749795402788,-0.016182455265800533,0.48026315789473684,0.7720180847000842,304
BTC,phase4_combined,lstm,phase4_combined_lstm,2025,0.01696484119628516,0.024347642129449072,-0.0301727676894461,0.47368421052631576,0.8352204939490167,304
BTC,phase4_combined,lstm,phase4_combined_lstm,7,0.016863869133129688,0.024187812188254613,-0.016692035385271087,0.47368421052631576,0.8352204939490167,304
BTC,phase4_combined,xgb,phase4_combined_xgb,42,0.018407479429702882,0.02584707630633162,-0.16096491616598918,0.47039473684210525,0.8620948714078855,304
BTC,phase4_combined,xgb,phase4_combined_xgb,123,0.01833459809498685,0.025562635742962386,-0.13555326135336188,0.5098684210526315,0.38717211017575387,304
BTC,phase4_combined,xgb,phase4_combined_xgb,2024,0.017900271978548904,0.025449396509164814,-0.1255148313838379,0.5197368421052632,0.26408946731637356,304
BTC,phase4_combined,xgb,phase4_combined_xgb,2025,0.018059622423523464,0.025444003725742997,-0.12503788375684333,0.4901315789473684,0.6559315415238023,304
BTC,phase4_combined,xgb,phase4_combined_xgb,7,0.0179349145487715,0.025513261789229642,-0.13117088008513234,0.48355263157894735,0.7359105326836264,304
ETH,benchmark,random_walk_zero_return,random_walk_zero_return,benchmark,0.02293881618496429,0.0335957913281933,-0.0018968102590299907,,,304
ETH,benchmark,arima,arima,benchmark,0.022992327544432912,0.03365921332209887,-0.005683133980972643,0.5197368421052632,0.26408946731637356,304
ETH,phase3_reference,lstm,phase3_reference_lstm,42,0.024099927041725987,0.034683214289338876,-0.06780493126393927,0.5131578947368421,0.3440684584761977,304
ETH,phase3_reference,lstm,phase3_reference_lstm,123,0.023674864128332487,0.03412504428350951,-0.033712316923531604,0.4934210526315789,0.6128278898242461,304
ETH,phase3_reference,lstm,phase3_reference_lstm,2024,0.024134572963649927,0.034523332963988,-0.05798297115095097,0.506578947368421,0.4317125502652969,304
ETH,phase3_reference,lstm,phase3_reference_lstm,2025,0.023615975714434665,0.034201201937754847,-0.03833138501264011,0.4934210526315789,0.6128278898242461,304
ETH,phase3_reference,lstm,phase3_reference_lstm,7,0.02321608997649187,0.033720890372567244,-0.009372132793271648,0.47368421052631576,0.8352204939490167,304
ETH,phase3_reference,xgb,phase3_reference_xgb,42,0.024880788624087272,0.03538849299208976,-0.11167382801478443,0.4605263157894737,0.9242513671309308,304
ETH,phase3_reference,xgb,phase3_reference_xgb,123,0.02497865700835964,0.03516408639697428,-0.09761976953960216,0.506578947368421,0.4317125502652969,304
ETH,phase3_reference,xgb,phase3_reference_xgb,2024,0.024460160628462724,0.03491417860422046,-0.08207385114855703,0.5131578947368421,0.3440684584761977,304
ETH,phase3_reference,xgb,phase3_reference_xgb,2025,0.025357390489015266,0.03576905834712195,-0.13571211346858725,0.5164473684210527,0.3028989449939276,304
ETH,phase3_reference,xgb,phase3_reference_xgb,7,0.024750458363696562,0.03500682055147363,-0.08782386041246837,0.4769736842105263,0.8051734469290327,304
ETH,phase4_short_window_only,lstm,phase4_short_window_only_lstm,42,0.023061250334425975,0.03361469364421728,-0.003024540671822562,0.5131578947368421,0.3440684584761977,304
ETH,phase4_short_window_only,lstm,phase4_short_window_only_lstm,123,0.02297800872040498,0.033546239826246084,0.001056469180163,0.5460526315789473,0.06067286187873196,304
ETH,phase4_short_window_only,lstm,phase4_short_window_only_lstm,2024,0.022987420998915573,0.03364911115145049,-0.0050795513637547085,0.5197368421052632,0.26408946731637356,304
ETH,phase4_short_window_only,lstm,phase4_short_window_only_lstm,2025,0.023255335973033225,0.03381904371997057,-0.015256760490816035,0.4934210526315789,0.6128278898242461,304
ETH,phase4_short_window_only,lstm,phase4_short_window_only_lstm,7,0.02294976045660653,0.033558398057371056,0.0003322397386630316,0.5098684210526315,0.38717211017575387,304
ETH,phase4_short_window_only,xgb,phase4_short_window_only_xgb,42,0.024454851241926895,0.034251453664708484,-0.04138486119128215,0.4769736842105263,0.8051734469290327,304
ETH,phase4_short_window_only,xgb,phase4_short_window_only_xgb,123,0.024537401211609963,0.03440414879233752,-0.05069067599959576,0.5328947368421053,0.1379051285921145,304
ETH,phase4_short_window_only,xgb,phase4_short_window_only_xgb,2024,0.02448348134222869,0.03449174988313519,-0.05604810133551985,0.4868421052631579,0.6971010550060723,304
ETH,phase4_short_window_only,xgb,phase4_short_window_only_xgb,2025,0.024528795414772497,0.03403363407746346,-0.028181757127461182,0.4934210526315789,0.6128278898242461,304
ETH,phase4_short_window_only,xgb,phase4_short_window_only_xgb,7,0.024372453766337565,0.03427802921077093,-0.043001499609919724,0.5131578947368421,0.3440684584761977,304
ETH,phase4_decay_only,lstm,phase4_decay_only_lstm,42,0.022981459930954972,0.03354795524158188,0.0009543029240038914,0.5230263157894737,0.2279819152999158,304
ETH,phase4_decay_only,lstm,phase4_decay_only_lstm,123,0.02343910670907574,0.033977860391497174,-0.02481458817042026,0.4967105263157895,0.568287449734703,304
ETH,phase4_decay_only,lstm,phase4_decay_only_lstm,2024,0.023315462758776436,0.03394990228145771,-0.0231287791855026,0.46381578947368424,0.9064834941780341,304
ETH,phase4_decay_only,lstm,phase4_decay_only_lstm,2025,0.023167941830145942,0.03374881252062911,-0.011044419999305832,0.4967105263157895,0.568287449734703,304
ETH,phase4_decay_only,lstm,phase4_decay_only_lstm,7,0.024284144498239457,0.03473673902546207,-0.07110324600643714,0.5197368421052632,0.26408946731637356,304
ETH,phase4_decay_only,xgb,phase4_decay_only_xgb,42,0.02488078862408732,0.03538849299208979,-0.11167382801478487,0.4605263157894737,0.9242513671309308,304
ETH,phase4_decay_only,xgb,phase4_decay_only_xgb,123,0.024978657008359686,0.03516408639697431,-0.09761976953960283,0.506578947368421,0.4317125502652969,304
ETH,phase4_decay_only,xgb,phase4_decay_only_xgb,2024,0.02446016062846277,0.0349141786042205,-0.0820738511485577,0.5131578947368421,0.3440684584761977,304
ETH,phase4_decay_only,xgb,phase4_decay_only_xgb,2025,0.02535739048901531,0.03576905834712198,-0.13571211346858747,0.5164473684210527,0.3028989449939276,304
ETH,phase4_decay_only,xgb,phase4_decay_only_xgb,7,0.02475045836369661,0.03500682055147367,-0.08782386041246903,0.4769736842105263,0.8051734469290327,304
ETH,phase4_combined,lstm,phase4_combined_lstm,42,0.02292660546115856,0.03349485172406025,0.004114605914992686,0.5197368421052632,0.26408946731637356,304
ETH,phase4_combined,lstm,phase4_combined_lstm,123,0.023025511953662956,0.03357107658564337,-0.00042326176943974225,0.5394736842105263,0.09351650582196593,304
ETH,phase4_combined,lstm,phase4_combined_lstm,2024,0.022999229637627305,0.03363942012005756,-0.00450070368893174,0.5296052631578947,0.16477950605098335,304
ETH,phase4_combined,lstm,phase4_combined_lstm,2025,0.022986883810546924,0.03362477918272645,-0.003626513149344701,0.5032894736842105,0.47713789976059184,304
ETH,phase4_combined,lstm,phase4_combined_lstm,7,0.02297095119965513,0.033549468722902986,0.0008641590629213658,0.5032894736842105,0.47713789976059184,304
ETH,phase4_combined,xgb,phase4_combined_xgb,42,0.024454851241926895,0.034251453664708484,-0.04138486119128215,0.4769736842105263,0.8051734469290327,304
ETH,phase4_combined,xgb,phase4_combined_xgb,123,0.024537401211609963,0.03440414879233752,-0.05069067599959576,0.5328947368421053,0.1379051285921145,304
ETH,phase4_combined,xgb,phase4_combined_xgb,2024,0.02448348134222869,0.03449174988313519,-0.05604810133551985,0.4868421052631579,0.6971010550060723,304
ETH,phase4_combined,xgb,phase4_combined_xgb,2025,0.024528795414772497,0.03403363407746346,-0.028181757127461182,0.4934210526315789,0.6128278898242461,304
ETH,phase4_combined,xgb,phase4_combined_xgb,7,0.024372453766337565,0.03427802921077093,-0.043001499609919724,0.5131578947368421,0.3440684584761977,304
