asset,phase,model,method,seed,mae,rmse,r2,directional_accuracy,directional_accuracy_p_value,observation_count
ETH,phase2_general,xgb,phase2_general_xgb,2024,0.023786784117027455,0.03407139184718724,-0.030464404046676385,0.5197368421052632,0.26408946731637356,304
ETH,phase2_general,xgb,phase2_general_xgb,2025,0.024176159321659074,0.03446906431347239,-0.0546594113180896,0.5361842105263158,0.1141826842920026,304
ETH,phase2_general,xgb,phase2_general_xgb,7,0.02406954225512585,0.03425041069655957,-0.041321441126542346,0.5197368421052632,0.26408946731637356,304
ETH,phase3_crypto,lstm,phase3_crypto_lstm,42,0.023475046758788625,0.034221628450934065,-0.03957203283518407,0.5098684210526315,0.38717211017575387,304
ETH,phase3_crypto,lstm,phase3_crypto_lstm,123,0.023260508464575808,0.0339256695172368,-0.02166872255216168,0.48355263157894735,0.7359105326836264,304
ETH,phase3_crypto,lstm,phase3_crypto_lstm,2024,0.023374483619978473,0.03410978417946283,-0.03278800864537379,0.5131578947368421,0.3440684584761977,304
ETH,phase3_crypto,lstm,phase3_crypto_lstm,2025,0.023228073538588506,0.03384018822231573,-0.016526684620633336,0.5,0.5228621002394082,304
ETH,phase3_crypto,lstm,phase3_crypto_lstm,7,0.02316733401197754,0.033644561899265533,-0.004807802654537285,0.5098684210526315,0.38717211017575387,304
ETH,phase3_crypto,xgb,phase3_crypto_xgb,42,0.0243517352480823,0.03466424824213434,-0.06663742116606763,0.4934210526315789,0.6128278898242461,304
ETH,phase3_crypto,xgb,phase3_crypto_xgb,123,0.02429595322624497,0.03472993572323324,-0.07068372905060083,0.4934210526315789,0.6128278898242461,304
ETH,phase3_crypto,xgb,phase3_crypto_xgb,2024,0.023827084987672432,0.03424935588046921,-0.04125730258483262,0.5230263157894737,0.2279819152999158,304
ETH,phase3_crypto,xgb,phase3_crypto_xgb,2025,0.024871687997814095,0.03527781588393704,-0.10473120706975592,0.5032894736842105,0.47713789976059184,304
ETH,phase3_crypto,xgb,phase3_crypto_xgb,7,0.02452628833119566,0.034992582175168006,-0.08693913593110891,0.48026315789473684,0.7720180847000842,304
