asset,comparison_family,comparison,candidate_method,reference_method,candidate_mae,reference_mae,mae_difference,mean_loss_differential,dm_statistic,dm_hac_lag,dm_p_value_two_sided,wilcoxon_p_value_two_sided,wilcoxon_p_value_candidate_lower_error,paired_observations,dm_p_value_holm_within_family,wilcoxon_p_value_holm_within_family
BTC,benchmark_comparisons,General FinBERT LSTM vs random walk,phase2_general_lstm,random_walk_zero_return,0.01661481634675474,0.01666484938256064,-5.003303580589785e-05,-5.003303580589783e-05,-0.7512789643200919,5,0.45306788546873633,0.5228846854626841,0.26144234273134204,304,0.9061357709374727,0.5889769794537549
BTC,benchmark_comparisons,Crypto FinBERT LSTM vs random walk,phase3_crypto_lstm,random_walk_zero_return,0.017040135464487672,0.016664849382560683,0.0003752860819269885,0.000375286081926986,2.7469277639401746,5,0.006375709294791597,0.00793752540616339,0.9960312372969183,304,0.07650851153749916,0.0793752540616339
BTC,benchmark_comparisons,General FinBERT LSTM vs ARIMA,phase2_general_lstm,arima,0.01661481634675474,0.0166770411305337,-6.222478377895801e-05,-6.222478377895662e-05,-0.6597358830215677,5,0.5099244775502785,0.29448848972687747,0.14724424486343873,304,0.9061357709374727,0.5889769794537549
BTC,benchmark_comparisons,Crypto FinBERT LSTM vs ARIMA,phase3_crypto_lstm,arima,0.017040135464487672,0.01667704113053374,0.0003630943339539318,0.0003630943339539289,2.51521913402407,5,0.012413140135717846,0.01811315491166485,0.9909434225441676,304,0.1365445414928963,0.10867892946998911
BTC,news_scope,Crypto-specific vs general news for LSTM,phase3_crypto_lstm,phase2_general_lstm,0.017040135464487672,0.016614816346754786,0.00042531911773288633,0.0004253191177328866,3.373911080748037,5,0.0008374722993404635,0.0014718226908353074,0.9992640886545824,304,0.003349889197361854,0.004415468072505922
BTC,benchmark_comparisons,General FinBERT XGB vs random walk,phase2_general_xgb,random_walk_zero_return,0.01717294948376571,0.01666484938256064,0.000508100101205073,0.0005081001012050721,1.5246788575952201,5,0.1283822662028594,0.13750983264767352,0.9312450836761632,304,0.4822112825165781,0.5500393305906941
BTC,benchmark_comparisons,Crypto FinBERT XGB vs random walk,phase3_crypto_xgb,random_walk_zero_return,0.017682591007603436,0.016664849382560683,0.0010177416250427528,0.0010177416250427504,2.3090519860770113,5,0.021613260387874984,0.008202159807315663,0.9958989200963422,304,0.18918118120042773,0.0793752540616339
BTC,benchmark_comparisons,General FinBERT XGB vs ARIMA,phase2_general_xgb,arima,0.01717294948376571,0.0166770411305337,0.0004959083532320128,0.0004959083532320134,1.556837898855476,5,0.12055282062914452,0.14419268176940273,0.9279036591152986,304,0.4822112825165781,0.5500393305906941
BTC,benchmark_comparisons,Crypto FinBERT XGB vs ARIMA,phase3_crypto_xgb,arima,0.017682591007603436,0.01667704113053374,0.001005549877069696,0.0010055498770696935,2.319726040693162,5,0.02102013124449197,0.01067956543988223,0.9946602172800589,304,0.18918118120042773,0.08543652351905784
BTC,news_scope,Crypto-specific vs general news for XGB,phase3_crypto_xgb,phase2_general_xgb,0.017682591007603436,0.01717294948376575,0.0005096415238376867,0.0005096415238376881,1.3884381508863497,5,0.16602352716423385,0.17199465527673652,0.9140026723616317,304,0.3320470543284677,0.34398931055347304
