asset,phase,model,method,mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,directional_accuracy_mean,directional_accuracy_std,directional_accuracy_p_value_mean,directional_accuracy_p_value_std
BTC,phase0,lstm,phase0_lstm,0.016874132627963768,0.00010488816149441133,0.024231450407294415,5.6634711338445294e-05,-0.02036831496750131,0.004768335486889751,0.48157894736842105,0.020090041427108525,0.7265210425853333,0.2246567246825879
BTC,phase0,xgb,phase0_xgb,0.017602416875904796,0.0001855584685710745,0.025011721826736867,0.00025160278944292056,-0.08722287619147248,0.021975521206113693,0.5131578947368421,0.023947729898949076,0.39014478195972613,0.23327314461026138
BTC,phase2_general,lstm,phase2_general_lstm,0.01667509139910233,0.00011102555223651689,0.024020541038036726,0.00010419603766604277,-0.002693855750520657,0.00870760476524613,0.5013157894736843,0.02787331600567744,0.5089130010869182,0.3287177138736269
BTC,phase2_general,xgb,phase2_general_xgb,0.0172588433544209,0.00011164470522172014,0.024510625326860207,0.0002544197729217567,-0.04410087796505517,0.02174487271650738,0.5019736842105262,0.02152029899183703,0.4989607924782532,0.25563453397514985
BTC,phase3_crypto,lstm,phase3_crypto_lstm,0.017196558142863434,6.01836348144116e-05,0.024439005805278646,8.018003061322739e-05,-0.03792758568574946,0.006819719941543128,0.4875,0.018666132840935636,0.6627889528217592,0.21796883012572152
BTC,phase3_crypto,xgb,phase3_crypto_xgb,0.017780936905759975,0.00023681372258845058,0.025049844105534468,0.00027700350560738105,-0.0905580391540893,0.02417583234205832,0.4921052631578947,0.01587831366598309,0.6120112540949323,0.18358938488848545
ETH,phase0,lstm,phase0_lstm,0.02363522264528028,0.0005379071957590711,0.034171063232885185,0.00041104126310209833,-0.036622180752574354,0.025089169743416545,0.5013157894736842,0.015533840727786302,0.5095718299201684,0.19804138194557563
ETH,phase0,xgb,phase0_xgb,0.024713363473919652,0.0003298889654874089,0.03483058133437973,0.0003246012024006102,-0.07697312066460134,0.02010554143455373,0.5026315789473684,0.01895376354064202,0.47553329176727177,0.22899580637207065
ETH,phase2_general,lstm,phase2_general_lstm,0.025000651191719885,0.0026158476675629773,0.03513660355441886,0.0022766844807604355,-0.09958558546760599,0.1478066086696609,0.4947368421052632,0.01654575834205173,0.5827023392579427,0.20108833771657536
ETH,phase2_general,xgb,phase2_general_xgb,0.02424225592791982,0.00011493228838594234,0.03445110525963104,0.00012749916165758418,-0.053572245470480916,0.007797693128992958,0.5105263157894736,0.018226177864730356,0.3977326446373768,0.22209821343429226
ETH,phase3_crypto,lstm,phase3_crypto_lstm,0.023602043544179368,0.0002714347692830248,0.034173226879103645,0.0003045681665260725,-0.03669933586062353,0.018483729904405142,0.4934210526315789,0.008057532048628883,0.6093448773839393,0.10555818475482068
ETH,phase3_crypto,xgb,phase3_crypto_xgb,0.02488549102272434,0.00032807426103126895,0.03524852737837605,0.0003420103926551313,-0.10298068451680038,0.02146206882451155,0.4947368421052632,0.024682015108294843,0.5616209535590772,0.28370803343980533
