asset,phase,model,method,mae,rmse,r2,directional_accuracy,directional_accuracy_p_value,observation_count,mae_gain_vs_random_walk_pct,mae_gain_vs_arima_pct
BTC,benchmark,arima,arima,0.01667704113053374,0.024010924920393747,-0.0018761203441846064,0.48355263157894735,0.7359105326836264,304,-0.07315846482126043,0.0
BTC,benchmark,random_walk_zero_return,random_walk_zero_return,0.016664849382560683,0.024013387510992572,-0.0020816382276849232,,,304,0.0,0.07310498233847375
BTC,phase0,lstm,phase0_lstm,0.01672733937890301,0.024127246248864684,-0.011606845053760084,0.48355263157894735,0.7359105326836264,304,-0.3749808648599074,-0.30160175282640517
BTC,phase0,xgb,phase0_xgb,0.017511230495674004,0.024907879859560538,-0.07812662265803239,0.4967105263157895,0.568287449734703,304,-5.078840460442661,-5.002022592682581
ETH,benchmark,arima,arima,0.022992327544432912,0.03365921332209887,-0.005683133980972643,0.5197368421052632,0.26408946731637356,304,-0.23327864453482902,0.0
ETH,benchmark,random_walk_zero_return,random_walk_zero_return,0.02293881618496429,0.0335957913281933,-0.0018968102590299907,,,304,0.0,0.23273572179767107
ETH,phase0,lstm,phase0_lstm,0.023777846457256696,0.034218173664296574,-0.03936214695637408,0.5,0.5228621002394082,304,-3.657687761770218,-3.416439293959086
ETH,phase0,xgb,phase0_xgb,0.024514696804474687,0.034649937669303965,-0.06575691502582681,0.5,0.5228621002394082,304,-6.869930020814844,-6.621205517796234
